MelBin_1,MelBin_2,MelBin_3,MelBin_4,MelBin_5,MelBin_6,MelBin_7,MelBin_8,MelBin_9,MelBin_10,MelBin_11,MelBin_12,MelBin_13,MelBin_14,MelBin_15,MelBin_16,MelBin_17,MelBin_18,MelBin_19,MelBin_20,MelBin_21,MelBin_22,MelBin_23,MelBin_24,MelBin_25,MelBin_26,MelBin_27,MelBin_28,MelBin_29,MelBin_30,MelBin_31,MelBin_32,MelBin_33,MelBin_34,MelBin_35,MelBin_36,MelBin_37,MelBin_38,MelBin_39,MelBin_40,MelBin_41,MelBin_42,MelBin_43,MelBin_44,MelBin_45,MelBin_46,MelBin_47,MelBin_48,MelBin_49,MelBin_50,MelBin_51,MelBin_52,MelBin_53,MelBin_54,MelBin_55,MelBin_56,MelBin_57,MelBin_58,MelBin_59,MelBin_60,MelBin_61,MelBin_62,MelBin_63,MelBin_64,MelBin_65,MelBin_66,MelBin_67,MelBin_68,MelBin_69,MelBin_70,MelBin_71,MelBin_72,MelBin_73,MelBin_74,MelBin_75,MelBin_76,MelBin_77,MelBin_78,MelBin_79,MelBin_80,MelBin_81,MelBin_82,MelBin_83,MelBin_84,MelBin_85,MelBin_86,MelBin_87,MelBin_88,MelBin_89,MelBin_90,MelBin_91,MelBin_92,MelBin_93,MelBin_94,MelBin_95,MelBin_96,MelBin_97,MelBin_98,MelBin_99,MelBin_100,MelBin_101,MelBin_102,MelBin_103,MelBin_104,MelBin_105,MelBin_106,MelBin_107,MelBin_108,MelBin_109,MelBin_110,MelBin_111,MelBin_112,MelBin_113,MelBin_114,MelBin_115,MelBin_116,MelBin_117,MelBin_118,MelBin_119,MelBin_120,MelBin_121,MelBin_122,MelBin_123,MelBin_124,MelBin_125,MelBin_126,MelBin_127,MelBin_128
1.2814329e-08,1.1778339e-08,1.0863871e-08,1.2422123e-08,6.4105707e-09,5.642992e-09,4.9738347e-09,4.989222e-09,2.241574e-09,1.9905189e-09,1.8128548e-09,2.799553e-09,2.1881468e-09,2.1092617e-09,2.1109563e-09,1.923752e-09,9.3048913e-10,9.298666e-10,1.0273358e-09,1.1878418e-09,4.1414674e-10,3.7556733e-10,3.966236e-10,1.0752378e-09,7.7929574e-10,8.4184554e-10,1.0211807e-09,3.2889769e-09,3.8832666e-09,4.032224e-09,4.452041e-09,3.2477419e-09,1.0678193e-09,7.14249e-10,4.5015328e-10,4.6116205e-10,4.930228e-10,5.766189e-10,7.775865e-10,6.312767e-10,1.7909627e-10,1.05768685e-10,6.249622e-11,2.860416e-10,6.567954e-10,1.0710209e-09,1.359238e-09,1.4254466e-09,1.3255608e-09,1.4993551e-09,2.2504065e-09,2.949315e-09,3.1297396e-09,3.3251335e-09,3.7171253e-09,3.6167689e-09,3.1181655e-09,2.762164e-09,2.201321e-09,1.7845221e-09,1.5295399e-09,8.0043266e-10,1.6893338e-10,2.2756033e-10,2.003636e-10,9.182452e-11,1.9955203e-10,8.481351e-10,1.3754471e-09,2.0707633e-09,3.2750131e-09,3.740669e-09,5.5813683e-09,9.261392e-09,8.322977e-09,1.00907105e-08,1.129549e-08,6.1382446e-09,6.3002448e-09,3.4017031e-09,1.1992082e-09,2.409798e-09,6.2731e-09,1.2870766e-08,1.3260672e-08,9.567885e-09,5.0357842e-09,2.332781e-09,1.8666542e-09,2.0874358e-09,6.145584e-10,2.3160256e-09,5.7856955e-09,9.409584e-09,4.9928173e-09,3.9494665e-09,6.4761743e-09,4.4139075e-09,1.5345374e-09,3.0610088e-09,4.318155e-09,4.195687e-09,5.384833e-09,1.8171387e-09,2.2956526e-09,5.872389e-09,9.0432355e-09,6.7109465e-09,3.6785313e-09,2.9252247e-09,6.787156e-09,1.0707526e-08,8.3655936e-09,2.9370608e-09,8.555872e-09,1.0633081e-08,1.3306976e-08,3.365255e-09,1.6935198e-09,2.1534186e-09,2.5903737e-09,1.7979829e-09,2.112466e-09,6.7332695e-09,2.699887e-09,2.766787e-10,2.3873775e-10,5.2822975e-11
3.4979047e-07,4.9627795e-07,6.560893e-07,9.3971636e-07,3.2920434e-07,2.074445e-07,8.1843176e-08,1.2875125e-07,9.5321035e-08,6.121988e-08,2.2581837e-08,1.5022499e-09,2.945073e-09,3.1823763e-08,7.070821e-08,2.18682e-07,1.1587848e-07,8.7172666e-08,5.6533676e-08,1.15622036e-07,8.532667e-08,6.412971e-08,3.7573216e-08,1.0371561e-07,1.9621248e-07,2.1692784e-07,2.531833e-07,1.4684169e-07,9.8510604e-08,1.3469389e-07,2.1287548e-07,1.7766835e-07,3.3609442e-08,1.4291194e-08,2.5440514e-09,4.3698247e-08,7.996722e-08,9.327887e-08,1.1886801e-07,4.4078735e-08,6.304923e-09,1.3377032e-08,3.7369144e-08,1.0779816e-07,8.8699956e-08,5.7054095e-08,3.0338374e-08,2.6823335e-08,5.8234797e-08,8.700312e-08,1.0506207e-07,7.989016e-08,3.8220822e-08,1.4933448e-07,5.011529e-07,8.154177e-07,7.64855e-07,5.987109e-07,4.94421e-07,3.3673032e-07,1.3491822e-07,4.0014996e-08,5.5043284e-08,7.7286956e-08,5.1167465e-08,1.1358609e-08,1.1853722e-08,1.0332184e-07,2.5903978e-07,3.0718476e-07,3.030181e-07,1.8854311e-07,2.1472654e-07,4.3387328e-07,2.2341506e-07,4.893974e-07,3.2519395e-07,4.5978487e-07,8.146785e-07,7.597565e-07,2.3993923e-07,3.7188437e-07,1.4664272e-06,2.299215e-06,1.5608342e-06,3.333498e-07,1.8600976e-07,4.277629e-08,4.3249354e-08,4.382437e-08,9.7557e-08,3.5946627e-07,5.6169415e-07,6.021657e-07,1.1378415e-06,1.9613753e-06,1.9827776e-06,1.1818082e-06,3.322428e-07,5.3389283e-07,2.932323e-07,6.82472e-07,3.6938246e-07,1.3228765e-07,3.2756049e-07,5.4354757e-07,5.211908e-07,4.0390614e-07,6.6686334e-07,3.831732e-07,1.7053974e-07,3.6669002e-07,6.328106e-07,5.73505e-07,5.581902e-07,5.0934386e-07,4.1112642e-07,3.2006932e-07,1.801166e-07,3.289185e-07,1.3220135e-07,2.91674e-07,2.3197592e-07,3.8643066e-07,1.9210408e-07,5.917798e-08,3.69499e-08,5.3705573e-09
0.0055467687,0.0118798325,0.018653788,0.06970125,0.08555859,0.10233958,0.123385616,0.19013846,0.10953298,0.09233375,0.076257415,0.05582973,0.016924668,0.012983049,0.009845637,0.02138154,0.026727278,0.033657927,0.044620365,0.0718464,0.04755743,0.042033978,0.037676886,0.028454455,0.011354072,0.008688212,0.006575436,0.0051201135,0.007589338,0.015549208,0.030179435,0.07900519,0.075684726,0.07741813,0.08598865,0.07453746,0.031015612,0.02140217,0.012029241,0.0049471753,0.0020554194,0.0016754592,0.0015945354,0.0020343729,0.002299326,0.0035576848,0.0052585807,0.0071060355,0.0082366895,0.007299012,0.004283217,0.0012217194,0.00059093925,0.0018264216,0.0030056876,0.0027418844,0.0014373561,0.0007868866,0.00074145553,0.00067303254,0.0008277687,0.0019671177,0.0031660993,0.0028974984,0.0019684026,0.0008579731,0.0004832461,0.0018034785,0.0030228058,0.0027637493,0.0018949282,0.001720327,0.003003694,0.0069132536,0.008007501,0.0050662733,0.0015421327,0.006016127,0.006288557,0.0016250529,0.0006828418,0.0013682651,0.0015456259,0.008692423,0.018355489,0.017921438,0.014169617,0.0065913456,0.0065642647,0.02037533,0.014607775,0.0054375846,0.005179959,0.02048647,0.013689262,0.0043822965,0.010381613,0.0085213445,0.004623076,0.012867985,0.007512818,0.001516155,0.0045073014,0.012292873,0.008908022,0.0024191681,0.0027634616,0.00494073,0.0026216982,0.002614813,0.0036323522,0.004624638,0.008023924,0.0020945827,0.0034557357,0.0023940764,0.0018641497,0.0032284,0.00897946,0.0023502822,0.00056471647,0.0010561275,0.0013149678,0.0012499013,0.0011426259,8.43228e-05,2.8903803e-05,5.723541e-06
0.0037657272,0.013215983,0.023260478,0.26358423,0.59682035,0.8329673,1.114026,2.2665024,1.4441365,1.0313106,0.5824191,0.063296385,0.002094161,0.0012266047,0.002519881,0.0024764077,0.029229917,0.06482435,0.11631687,0.29168388,0.3129346,0.26772168,0.21095158,0.047006596,0.009462333,0.02122527,0.045529585,0.17960565,0.20153867,0.24688497,0.33845097,0.35694557,0.62436646,0.811142,1.1713631,0.57478803,0.06982588,0.013347733,0.003287398,0.0013207896,0.0016583524,0.0013096196,0.00051320466,0.00092197635,0.0006289905,0.014765212,0.0543272,0.102164075,0.103802584,0.032693002,0.026321415,0.062382787,0.0419468,0.014666126,0.02908402,0.026324753,0.004466343,0.0005887398,0.0009030452,0.007543405,0.021801217,0.047780953,0.031515524,0.002528851,0.0013296313,0.009177973,0.021389201,0.015630629,0.0076098847,0.022662662,0.009186617,0.011119217,0.014981607,0.010329404,0.020057205,0.014900938,0.08321465,0.19732745,0.13900372,0.01704145,0.0009714066,0.0034619893,0.013328273,0.041772,0.05541362,0.06522329,0.12916811,0.3286874,0.12953788,0.055402484,0.0122155715,0.013906293,0.019863116,0.08121994,0.045979515,0.011692912,0.13812384,0.049760662,0.0044238837,0.04312006,0.039717026,0.038046185,0.01669978,0.03214578,0.018855665,0.018861677,0.009473832,0.015004342,0.008260764,0.020445082,0.022056965,0.020100418,0.019961925,0.0038591463,0.0195944,0.026679084,0.0037337637,0.027297087,0.042475183,0.0058977026,0.004671654,0.003418954,0.0031589814,0.023398252,0.018463174,0.0004071937,0.00032887666,1.0513525e-05
0.00045851126,0.008764198,0.017551918,0.01382849,0.16056006,0.19637409,0.23957378,0.4834734,0.7179581,0.62127656,0.517868,0.08423623,0.0028732996,0.00027338663,5.118629e-05,0.00024894092,0.025056517,0.06762452,0.12917072,0.37520492,0.40086135,0.32133228,0.21484573,0.016056076,0.009492865,0.0247376,0.051723637,0.03322032,0.46639428,0.5553304,0.6871311,0.3480746,0.69061846,1.0100847,1.6225295,0.8111705,0.09484129,0.0149960555,0.0010433696,1.0521544e-05,9.139208e-05,0.00014334802,0.00023382467,0.00022874196,0.00018514378,0.011937679,0.047895245,0.08777723,0.07562064,0.010875232,0.024392609,0.0921989,0.06717571,0.020097116,0.0400958,0.056667462,0.016613243,0.0007242327,0.00056616194,0.015597333,0.10905523,0.17554803,0.046925813,0.00040454825,0.00023237504,0.008634032,0.023109835,0.0094776945,0.007205819,0.028356865,0.0152974855,0.009770031,0.013126247,0.004123174,0.0032227784,0.015284497,0.13352406,0.09068249,0.10809808,0.017710648,0.00049641397,0.002296162,0.0137331635,0.02514772,0.027646422,0.03313466,0.053809017,0.23752405,0.34460428,0.077291206,0.014310198,0.04447256,0.091997445,0.08883349,0.028060976,0.021775162,0.14841208,0.035892602,0.012780214,0.055312008,0.032314017,0.028965145,0.074991435,0.028138418,0.014610024,0.013223135,0.006305334,0.0072489586,0.012379375,0.014284043,0.026121084,0.013834333,0.009578342,0.0050611068,0.039654177,0.112359814,0.008379226,0.035282865,0.042223133,0.003775542,0.025380468,0.027853074,0.009389421,0.013271483,0.012270028,0.00026331865,4.9169776e-05,5.5900828e-06
8.7916684e-05,0.0036766133,0.00747203,0.2735472,0.95740026,1.1133754,1.3069557,0.7528463,0.65991545,0.5470472,0.429438,0.044788994,0.0022499785,0.00057535793,6.3953434e-05,0.00048337414,0.02336546,0.05916309,0.11090827,0.3047784,0.39138567,0.3178389,0.21547635,0.018070756,0.023690842,0.12032349,0.28448245,1.2064506,1.1045606,0.9601278,0.7749826,0.31573552,0.52437824,0.83016956,1.4280912,0.8178029,0.10260281,0.020060804,0.0006403742,0.00057329086,0.00028389826,0.000224816,0.00017331252,0.0006546792,0.00019595782,0.007252113,0.031655725,0.05757849,0.044292476,0.004891229,0.02822321,0.12123564,0.10023713,0.03273222,0.0262997,0.018386759,0.0026583313,0.001373507,0.00026267543,0.008803443,0.069805354,0.12662211,0.038997266,0.0010283558,0.0008213786,0.016266147,0.039105024,0.018913278,0.007432504,0.02334794,0.015085562,0.035609275,0.045386624,0.007997562,0.0053141033,0.021188142,0.16129312,0.057609078,0.06515669,0.016650539,0.00038051244,0.0015519578,0.00921077,0.010121507,0.019253451,0.008361225,0.03570102,0.4029363,0.35693237,0.05119867,0.011618131,0.048319016,0.2923923,0.13455008,0.037008613,0.0572954,0.1371578,0.026658013,0.00836749,0.027240261,0.009074019,0.03747612,0.017993499,0.012271753,0.006240212,0.01598592,0.031180337,0.07874813,0.021781819,0.0115088895,0.013930002,0.010587474,0.008312393,0.008040276,0.036720786,0.041430205,0.0088091185,0.02006662,0.020405643,0.0020854631,0.011588029,0.017183168,0.020188548,0.010968651,0.0084402,0.0011032174,0.0014276311,0.0001839273
0.00095675566,0.008859907,0.017229076,0.0069373874,0.34618902,0.71367157,1.139607,0.943089,0.43292388,0.3606022,0.2961811,0.04688444,0.0018277934,0.00042538706,0.00036164752,0.00037647,0.014028099,0.050684668,0.10378468,0.36309204,0.37285942,0.280115,0.1527397,0.009458302,0.081223585,0.24907388,0.53000057,0.73034364,0.20480116,0.21950842,0.3282898,0.30215666,0.50219536,0.71060264,1.117213,0.5976248,0.07680215,0.01590251,0.00021368344,0.0002335667,5.8150785e-05,3.5567125e-05,3.0968822e-05,0.00019318725,0.00072280614,0.01400141,0.045226842,0.07132652,0.04424707,0.006493257,0.027722908,0.1404534,0.12227255,0.03602665,0.023983095,0.022932682,0.0053133206,0.00080060895,0.0022115405,0.0053103636,0.007915062,0.05636798,0.035809554,0.0023411582,0.00054542994,0.0152176935,0.050519485,0.034373056,0.0046799625,0.008622455,0.009354276,0.03644015,0.044479273,0.015825043,0.06335287,0.0767481,0.20601504,0.22764008,0.16450094,0.018185427,0.0010899052,0.0031311582,0.013725717,0.005348875,0.005255688,0.029301642,0.17579228,0.31553873,0.3408607,0.04556745,0.009818236,0.05616479,0.3128635,0.086276665,0.0336505,0.018797217,0.07912576,0.014007223,0.01045485,0.0866043,0.024312869,0.028453957,0.013602498,0.03188663,0.015913311,0.027128816,0.05554475,0.12789628,0.018364098,0.0038750623,0.003059351,0.003941781,0.004635008,0.007834225,0.020457886,0.051513903,0.015370341,0.006018019,0.0028018532,0.0014538612,0.0120715145,0.0145227,0.01151523,0.051338,0.015310498,0.0030504877,0.003603773,0.0002203247
0.00012875164,0.0046580983,0.009448601,0.27508226,0.63512576,0.54954964,0.46206626,0.10223565,0.13631384,0.13061917,0.12696949,0.025201216,0.0011848065,0.00026339124,3.6955491e-06,0.00025708872,0.014536558,0.043781724,0.08610271,0.2204231,0.24063154,0.20025219,0.14749469,0.02560009,0.06630868,0.17879876,0.36848918,0.08332516,0.2732935,0.39665586,0.61231035,0.22813988,0.39590204,0.53697914,0.810202,0.26044625,0.02449794,0.0010948561,0.002218225,0.00014702059,2.7455797e-05,3.3623477e-05,7.560999e-05,5.1612653e-05,0.00025776908,0.014653018,0.059750646,0.10718011,0.08449465,0.013341066,0.045710362,0.19618174,0.16004513,0.04661229,0.023419041,0.026977161,0.008664393,0.00038792912,0.0006698089,0.025717262,0.15053815,0.22022672,0.056579653,0.0014039739,0.0007099321,0.017397229,0.045401677,0.018264476,0.0056351167,0.016118752,0.009015894,0.05981115,0.0706703,0.015122272,0.028925095,0.055816703,0.104953066,0.16920821,0.1826962,0.018078497,0.0005365723,0.005271996,0.034998637,0.02983306,0.019490898,0.043737024,0.25139844,0.5941166,0.48426187,0.073959455,0.0062383674,0.12482464,0.5271869,0.1909653,0.05376867,0.0035618187,0.0033121565,0.0050213765,0.004534251,0.1234216,0.078644924,0.03608936,0.020770662,0.06019457,0.010185841,0.02102251,0.045735978,0.1109364,0.02433624,0.00649975,0.009156451,0.0022623432,0.014227538,0.019145736,0.053083405,0.025730945,0.0041878745,0.05023694,0.060475316,0.0022924328,0.014436267,0.00866207,0.00939477,0.029914571,0.013943925,0.0054094773,0.0055770874,0.00027314542
0.00018588644,0.0058269864,0.011793705,0.06712094,0.6039116,0.906736,1.2622765,0.93942183,0.12525249,0.083093956,0.053780153,0.019988716,0.0012287644,0.00082484283,0.0010582536,0.0006884444,0.022201462,0.060446642,0.11577302,0.30224872,0.2442281,0.17050204,0.07177131,0.010596149,0.09806051,0.43016654,0.98820364,2.8195994,1.6978776,1.2536387,0.69231987,0.21290441,0.5398694,0.7714607,1.2046299,0.57628524,0.07293018,0.01573009,0.0039975564,2.0282228e-05,5.8991474e-05,0.00012209117,0.0002457725,0.0001124346,0.00042492116,0.026380567,0.10213667,0.18563926,0.1610559,0.023698876,0.04863337,0.22407581,0.17542264,0.054403745,0.018386882,0.006438018,0.0021639226,0.002469723,0.0010538381,0.02226142,0.121136986,0.2017998,0.072058275,0.0027278084,0.0006784421,0.016628638,0.040822666,0.019137967,0.0063517555,0.032081936,0.022287436,0.058236994,0.050686486,0.010229282,0.08496616,0.1767625,0.24343148,0.09476516,0.024981353,0.0054500382,0.0005080189,0.0064345496,0.03746889,0.016843602,0.026437957,0.012543454,0.054675907,0.41561157,0.2804812,0.04819656,0.0088133775,0.13950846,0.7741057,0.28345886,0.04741069,0.01119192,0.025875822,0.009522197,0.007863147,0.18979926,0.09866979,0.05590208,0.05440847,0.1447092,0.027106758,0.025687374,0.04919219,0.07477981,0.024735007,0.016282767,0.017642003,0.0037657423,0.015362779,0.023288324,0.029951548,0.079605,0.011926685,0.07960803,0.11339671,0.0016266934,0.04507126,0.060112275,0.017137628,0.029298564,0.011672575,0.01076746,0.010448712,0.00039983192
0.0015193062,0.007288579,0.013409626,0.16169499,0.88940847,1.321007,1.8287973,1.8220891,0.47548953,0.31354037,0.1587623,0.045762904,0.0027503057,0.0017052938,0.0020780156,0.00065876916,0.01587046,0.051692516,0.103574045,0.34527218,0.27848658,0.20401192,0.106522985,0.0035000483,0.35335758,0.91742563,1.8546599,2.0961351,0.31118333,0.19005,0.22504099,0.10768835,0.5544501,1.0273205,1.9154981,1.3681192,0.20269307,0.056155734,0.0012141454,0.00038956603,0.00010599273,8.057496e-05,9.653306e-05,0.00041375228,0.00034993107,0.023933193,0.11615522,0.23437758,0.23478223,0.053868208,0.045978703,0.23630624,0.18699469,0.060019355,0.050213158,0.07495921,0.029969,0.0029832881,0.0035910313,0.019107653,0.02456696,0.07640812,0.048642103,0.0019923297,0.00020565552,0.007851977,0.02480786,0.012127947,0.012731748,0.068009235,0.037922807,0.0851226,0.10389056,0.026182413,0.11764461,0.11576269,0.07758931,0.071387194,0.07790695,0.008573877,0.00012907184,0.006976533,0.023510307,0.004373634,0.0068330015,0.007544685,0.03876292,0.10059514,0.12438715,0.06978145,0.016517056,0.052897487,0.24846326,0.040818658,0.02434461,0.026151292,0.042238533,0.006450412,0.021518208,0.08913314,0.023182986,0.039115533,0.02843836,0.094768226,0.025919322,0.012284477,0.020082582,0.040767588,0.0146748815,0.019423999,0.023587696,0.019880742,0.02299297,0.010526896,0.026476584,0.012564968,0.005966158,0.056342542,0.05006146,0.0010772301,0.07415568,0.09372652,0.02442992,0.035624404,0.010754512,0.0065104556,0.0043355683,0.00021222845
